country_code,country,distribution_losses_electricity,coal_peat_and_manufactured_gases,combustible_renewables,geothermal,hydro,natural_gas,nuclear,oil_and_petroleum_products,other_combustible_non-renewables,other_renewables,others,solar,wind,total_exports_electricity,total_imports_electricity,used_for_pumped_storage_electricity,GDPpermonth,date,populationpermonth
ARG,Argentina,0.0,254.968,103.72200000000001,0.0,1890.171,6962.605,356.18800000000005,1383.536,0.0,0.0,0.0,1.192,44.253,0.0,0.0,0.0,49562416666.666664,2015-04-01,42823655.333333336
ARG,Argentina,0.0,59.611999999999995,23.65,0.0,2367.2,6072.343000000001,717.686,1415.195,0.0,0.0,0.0,0.823,51.06399999999999,0.0,0.0,0.0,46460916666.666664,2016-04-01,43284766.666666664
ARG,Argentina,0.0,276.379,57.946999999999996,0.0,2149.589,6520.064,244.192,902.217,0.0,0.0,0.0,1.077,45.599,0.0,0.0,0.0,53635750000.0,2017-04-01,43741849.0
ARG,Argentina,0.0,189.0145,56.9715,0.0,2267.9021,7488.1914,580.6021,736.8802,0.0,0.0,0.0,1.7048,58.7371,0.0,0.0,0.0,43735000000.0,2018-04-01,44194708.0
ARG,Argentina,0.0,0.0,97.5631,0.0,1939.1236,6748.3905,643.5017,41.3014,0.0,0.0,0.0,49.9768,327.3478,0.0,0.0,0.0,37312916666.666664,2019-04-01,44642572.0
ARG,Argentina,0.0,0.0,119.7903,0.0,1378.2762,6370.1373,980.5793,16.0492,0.0,0.0,0.0,79.3179,606.377,0.0,0.0,0.0,32128333333.333332,2020-04-01,45084729.0
ARG,Argentina,0.0,260.5899,137.4805,0.0,1229.3087,6232.8836,534.0421,812.1362,0.0,0.0,0.0,144.6262,950.6949,0.0,0.0,0.0,40602250000.0,2021-04-01,45520757.666666664
ARG,Argentina,0.0,214.41400000000002,116.145,0.0,3343.3309999999997,5303.4980000000005,607.935,1645.941,0.0,0.0,0.0,1.12,51.677,0.0,0.0,0.0,49562416666.666664,2015-08-01,42977810.666666664
ARG,Argentina,0.0,281.98400000000004,23.982,0.0,2023.766,6693.468000000001,504.066,1591.317,0.0,0.0,0.0,1.297,44.938,0.0,0.0,0.0,46460916666.666664,2016-08-01,43437567.333333336
ARG,Argentina,0.0,184.201,139.01,0.0,2505.627,7423.24,627.465,589.612,0.0,0.0,0.0,1.3630000000000002,53.465,0.0,0.0,0.0,53635750000.0,2017-08-01,43893330.0
ARG,Argentina,0.0,277.1856,155.4577,0.0,2766.191,7640.3211,671.1736,552.0654,0.0,0.0,0.0,7.251,135.8003,0.0,0.0,0.0,43735000000.0,2018-08-01,44344605.0
ARG,Argentina,0.0,0.0,159.0972,0.0,2571.468,7072.4324,870.3589999999999,278.6812,0.0,0.0,0.0,66.3814,443.5897,0.0,0.0,0.0,37312916666.666664,2019-08-01,44790642.0
ARG,Argentina,0.0,320.9284,226.1044,0.0,1967.9629,6389.8907,895.9666,514.0404,0.0,0.0,0.0,85.8353,920.9252,0.0,0.0,0.0,32128333333.333332,2020-08-01,45230746.0
ARG,Argentina,0.0,268.2275,220.4112,0.0,1292.0849,8029.2923,1068.5919,666.5549,0.0,0.0,0.0,164.1248,1193.3985,0.0,0.0,0.0,40602250000.0,2021-08-01,45664752.333333336
ARG,Argentina,0.0,228.149,76.337,0.0,2868.5370000000003,6265.463000000001,976.5169999999999,1675.46,0.0,0.0,0.0,1.465,55.301,0.0,0.0,0.0,49562416666.666664,2015-12-01,43131966.0
ARG,Argentina,0.0,233.18099999999998,25.409000000000002,0.0,2603.387,7295.052,535.9680000000001,1816.128,0.0,0.0,0.0,1.4769999999999999,54.544,0.0,0.0,0.0,46460916666.666664,2016-12-01,43590368.0
ARG,Argentina,0.0,164.896,97.78299999999999,0.0,2971.6059999999998,7903.744000000001,656.872,687.648,0.0,0.0,0.0,1.7009999999999998,66.49600000000001,0.0,0.0,0.0,53635750000.0,2017-12-01,44044811.0
ARG,Argentina,0.0,0.0,96.7115,0.0,3189.3956,7169.6647,214.6634,85.1458,0.0,0.0,0.0,38.7888,256.9093,0.0,0.0,0.0,43735000000.0,2018-12-01,44494502.0
ARG,Argentina,0.0,235.9043,135.7053,0.0,2381.3022,7418.1718,733.9571,120.1795,0.0,0.0,0.0,117.3301,598.3938,0.0,0.0,0.0,37312916666.666664,2019-12-01,44938712.0
ARG,Argentina,0.0,343.7514,237.56400000000002,0.0,1859.0645,7148.6772,698.1081,1130.5938,0.0,0.0,0.0,214.2726,1014.044,0.0,0.0,0.0,32128333333.333332,2020-12-01,45376763.0
ARG,Argentina,0.0,240.2345,178.0965,0.0,1580.2811,7535.329000000001,1030.7934,1309.6775,0.0,0.0,0.0,248.2187,1096.5491,0.0,0.0,0.0,40602250000.0,2021-12-01,45808747.0
ARG,Argentina,0.0,203.21099999999998,49.518,0.0,2032.279,6673.424,610.064,1670.965,0.0,0.0,0.0,1.262,42.504,0.0,0.0,0.0,49562416666.666664,2015-02-01,42746577.666666664
ARG,Argentina,0.0,250.33700000000002,42.15,0.0,2642.5609999999997,7174.517,672.296,1872.046,0.0,0.0,0.0,1.32,44.431999999999995,0.0,0.0,0.0,46460916666.666664,2016-02-01,43208366.333333336
ARG,Argentina,0.0,231.919,93.89,0.0,2462.237,6928.183000000001,640.168,1302.3010000000002,0.0,0.0,0.0,1.235,41.371,0.0,0.0,0.0,53635750000.0,2017-02-01,43666108.5
ARG,Argentina,0.0,246.1544,65.5695,0.0,2442.0404,7495.6857,577.4931,1060.8005,0.0,0.0,0.0,1.411,45.4189,0.0,0.0,0.0,43735000000.0,2018-02-01,44119759.5
ARG,Argentina,0.0,123.1177,81.9778,0.0,1982.7133,7369.1594,302.1093,813.9008,0.0,0.0,0.0,43.4479,230.6625,0.0,0.0,0.0,37312916666.666664,2019-02-01,44568537.0
ARG,Argentina,0.0,120.1288,98.9462,0.0,1953.2474,7270.3051,809.1439999999999,369.3347,0.0,0.0,0.0,83.6179,643.7757,0.0,0.0,0.0,32128333333.333332,2020-02-01,45011720.5
ARG,Argentina,0.0,31.103,129.1658,0.0,2038.4291,6459.9251,531.3618,515.3581,0.0,0.0,0.0,168.9794,817.9615,0.0,0.0,0.0,40602250000.0,2021-02-01,45448760.333333336
ARG,Argentina,0.0,195.203,56.233999999999995,0.0,2519.945,6767.06,559.0790000000001,1856.7379999999998,0.0,0.0,0.0,1.511,51.294,0.0,0.0,0.0,49562416666.666664,2015-01-01,42708038.833333336
ARG,Argentina,0.0,202.149,45.43899999999999,0.0,2879.946,7360.184,692.075,1754.471,0.0,0.0,0.0,1.298,48.728,0.0,0.0,0.0,46460916666.666664,2016-01-01,43170166.166666664
ARG,Argentina,0.0,212.805,84.491,0.0,2710.078,8155.811,643.307,1389.8770000000002,0.0,0.0,0.0,1.516,55.788000000000004,0.0,0.0,0.0,53635750000.0,2017-01-01,43628238.25
ARG,Argentina,0.0,275.3227,60.912,0.0,2825.4957,8344.9223,644.6919,798.9751,0.0,0.0,0.0,1.6132,55.7481,0.0,0.0,0.0,43735000000.0,2018-01-01,44082285.25
ARG,Argentina,0.0,10.3505,67.9746,0.0,2694.0684,7902.8671,201.4835,283.8862,0.0,0.0,0.0,40.1105,285.6112,0.0,0.0,0.0,37312916666.666664,2019-01-01,44531519.5
ARG,Argentina,0.0,61.2653,114.29299999999999,0.0,2392.7093,7415.1231,795.3313,901.1946,0.0,0.0,0.0,105.9125,676.7066,0.0,0.0,0.0,32128333333.333332,2020-01-01,44975216.25
ARG,Argentina,0.0,244.0148,140.3715,0.0,1736.1104,7751.7979,681.4815,1380.3909,0.0,0.0,0.0,193.6768,1047.1598,0.0,0.0,0.0,40602250000.0,2021-01-01,45412761.666666664
ARG,Argentina,0.0,267.781,125.307,0.0,3158.1679999999997,5653.678000000001,880.549,1969.849,0.0,0.0,0.0,1.04,52.493,0.0,0.0,0.0,49562416666.666664,2015-07-01,42939271.833333336
ARG,Argentina,0.0,263.314,23.406,0.0,2140.885,7208.433000000001,686.94,2116.562,0.0,0.0,0.0,1.114,40.589,0.0,0.0,0.0,46460916666.666664,2016-07-01,43399367.166666664
ARG,Argentina,0.0,222.81,136.696,0.0,2224.739,8842.653,254.571,989.6260000000001,0.0,0.0,0.0,1.15,51.038000000000004,0.0,0.0,0.0,53635750000.0,2017-07-01,43855459.75
ARG,Argentina,0.0,318.1229,151.345,0.0,3055.4521,8109.1321,713.1307,967.8122,0.0,0.0,0.0,3.1772,90.8067,0.0,0.0,0.0,43735000000.0,2018-07-01,44307130.75
ARG,Argentina,0.0,310.0549,159.4721,0.0,2330.7422,7543.2281,740.595,475.9943,0.0,0.0,0.0,53.5706,417.2914,0.0,0.0,0.0,37312916666.666664,2019-07-01,44753624.5
ARG,Argentina,0.0,430.8513,212.4856,0.0,2934.9802,6357.5234,740.6348,1290.4205,0.0,0.0,0.0,66.5484,749.1206,0.0,0.0,0.0,32128333333.333332,2020-07-01,45194241.75
ARG,Argentina,0.0,270.7939,197.8072,0.0,1442.8091,7630.035,1107.262,1196.5237,0.0,0.0,0.0,138.2558,1278.6726,0.0,0.0,0.0,40602250000.0,2021-07-01,45628753.666666664
ARG,Argentina,0.0,209.232,102.177,0.0,2736.1679999999997,6294.628000000001,424.153,2220.845,0.0,0.0,0.0,0.975,55.032,0.0,0.0,0.0,49562416666.666664,2015-06-01,42900733.0
ARG,Argentina,0.0,97.99799999999999,577.089,0.0,2444.729,6639.911,702.222,1893.8020000000001,0.0,0.0,0.0,0.7509999999999999,41.783,0.0,0.0,0.0,46460916666.666664,2016-06-01,43361167.0
ARG,Argentina,0.0,181.451,109.501,0.0,2492.291,7267.15,243.79,1573.5020000000002,0.0,0.0,0.0,1.122,53.486000000000004,0.0,0.0,0.0,53635750000.0,2017-06-01,43817589.5
ARG,Argentina,0.0,303.2648,146.93,0.0,2672.0406,7620.2954,748.4680000000001,1132.9512,0.0,0.0,0.0,1.27,90.1838,0.0,0.0,0.0,43735000000.0,2018-06-01,44269656.5
ARG,Argentina,0.0,149.0908,155.9184,0.0,2082.3117,6951.8512,746.0853,346.2331,0.0,0.0,0.0,40.4754,405.9942,0.0,0.0,0.0,37312916666.666664,2019-06-01,44716607.0
ARG,Argentina,0.0,98.86399999999999,192.66099999999997,0.0,2170.2652,6773.0636,931.6715,461.00199999999995,0.0,0.0,0.0,59.5207,724.0146,0.0,0.0,0.0,32128333333.333332,2020-06-01,45157737.5
ARG,Argentina,0.0,267.954,203.2043,0.0,1408.3335,7380.9826,1069.5852,1345.1075,0.0,0.0,0.0,105.0676,1105.7202,0.0,0.0,0.0,40602250000.0,2021-06-01,45592755.0
ARG,Argentina,0.0,247.979,86.054,0.0,2142.899,7363.379,631.876,1903.254,0.0,0.0,0.0,1.3130000000000002,41.141999999999996,0.0,0.0,0.0,49562416666.666664,2015-03-01,42785116.5
ARG,Argentina,0.0,156.701,47.548,0.0,2310.101,6515.6230000000005,601.438,1253.15,0.0,0.0,0.0,1.2570000000000001,49.699,0.0,0.0,0.0,46460916666.666664,2016-03-01,43246566.5
ARG,Argentina,0.0,161.681,102.999,0.0,2456.312,7090.955,514.62,1315.305,0.0,0.0,0.0,1.381,43.24100000000001,0.0,0.0,0.0,53635750000.0,2017-03-01,43703978.75
ARG,Argentina,0.0,288.844,53.7996,0.0,2360.3319,7893.8952,509.8864,527.9277,0.0,0.0,0.0,2.0048,49.8618,0.0,0.0,0.0,43735000000.0,2018-03-01,44157233.75
ARG,Argentina,0.0,0.0,102.9188,0.0,2154.4827,6972.2648,530.2121,41.7964,0.0,0.0,0.0,50.3493,305.6787,0.0,0.0,0.0,37312916666.666664,2019-03-01,44605554.5
ARG,Argentina,0.0,198.4896,115.0912,0.0,1853.7241,7995.2466,932.5598,283.2139,0.0,0.0,0.0,97.6025,658.1173,0.0,0.0,0.0,32128333333.333332,2020-03-01,45048224.75
ARG,Argentina,0.0,179.3354,135.9548,0.0,1629.3355,7051.2571,714.4851,672.5139,0.0,0.0,0.0,159.9726,943.8399,0.0,0.0,0.0,40602250000.0,2021-03-01,45484759.0
ARG,Argentina,0.0,280.55,68.275,0.0,1827.25,7112.066999999999,339.55199999999996,1902.151,0.0,0.0,0.0,1.123,47.972,0.0,0.0,0.0,49562416666.666664,2015-05-01,42862194.166666664
ARG,Argentina,0.0,46.442,212.24900000000002,0.0,2836.2790000000005,5918.271,763.044,2003.11,0.0,0.0,0.0,0.513,33.429,0.0,0.0,0.0,46460916666.666664,2016-05-01,43322966.833333336
ARG,Argentina,0.0,201.56,56.411,0.0,2494.18,7260.554,195.725,767.0169999999999,0.0,0.0,0.0,1.136,40.923,0.0,0.0,0.0,53635750000.0,2017-05-01,43779719.25
ARG,Argentina,0.0,137.0785,104.213,0.0,2242.8179,7403.8552,759.6601,366.0921,0.0,0.0,0.0,1.2501,62.327,0.0,0.0,0.0,43735000000.0,2018-05-01,44232182.25
ARG,Argentina,0.0,100.0751,119.8157,0.0,2171.9999,6866.8,841.1869,38.361,0.0,0.0,0.0,41.7789,328.13699999999994,0.0,0.0,0.0,37312916666.666664,2019-05-01,44679589.5
ARG,Argentina,0.0,24.4611,132.1171,0.0,1620.6222,6729.9543,1019.193,21.0614,0.0,0.0,0.0,71.9245,721.9713,0.0,0.0,0.0,32128333333.333332,2020-05-01,45121233.25
ARG,Argentina,0.0,309.8673,156.4745,0.0,1632.2826,6185.3412,719.7501,1402.7520000000002,0.0,0.0,0.0,122.21799999999999,1015.2812,0.0,0.0,0.0,40602250000.0,2021-05-01,45556756.333333336
ARG,Argentina,0.0,277.518,93.069,0.0,2461.563,5170.795999999999,626.515,1228.492,0.0,0.0,0.0,1.337,45.763999999999996,0.0,0.0,0.0,49562416666.666664,2015-11-01,43093427.166666664
ARG,Argentina,0.0,176.455,32.946999999999996,0.0,2514.232,5821.073,651.717,1151.12,0.0,0.0,0.0,1.412,45.753,0.0,0.0,0.0,46460916666.666664,2016-11-01,43552167.833333336
ARG,Argentina,0.0,0.0,129.591,0.0,3351.067,6225.9,511.901,132.583,0.0,0.0,0.0,1.6340000000000001,54.762,0.0,0.0,0.0,53635750000.0,2017-11-01,44006940.75
ARG,Argentina,0.0,0.0,118.5343,0.0,3092.6417,6120.9580000000005,380.0609,46.6616,0.0,0.0,0.0,23.8315,223.1793,0.0,0.0,0.0,43735000000.0,2018-11-01,44457027.75
ARG,Argentina,0.0,18.0113,145.8669,0.0,2438.1799,6984.5984,765.2331,151.493,0.0,0.0,0.0,108.1538,562.9839,0.0,0.0,0.0,37312916666.666664,2019-11-01,44901694.5
ARG,Argentina,0.0,201.8526,228.5295,0.0,1679.8125,7080.7475,681.8682,1060.2481,0.0,0.0,0.0,192.6109,857.9366,0.0,0.0,0.0,32128333333.333332,2020-11-01,45340258.75
ARG,Argentina,0.0,272.7731,196.4321,0.0,1674.5329,6161.5959,1070.4126,635.4428,0.0,0.0,0.0,277.9817,1095.557,0.0,0.0,0.0,40602250000.0,2021-11-01,45772748.333333336
ARG,Argentina,0.0,269.08799999999997,123.486,0.0,3402.6420000000003,5023.479,247.74200000000002,1646.181,0.0,0.0,0.0,1.214,52.398999999999994,0.0,0.0,0.0,49562416666.666664,2015-10-01,43054888.333333336
ARG,Argentina,0.0,173.86700000000002,42.081,0.0,2346.972,6006.182,754.59,1183.718,0.0,0.0,0.0,1.348,44.446000000000005,0.0,0.0,0.0,46460916666.666664,2016-10-01,43513967.666666664
ARG,Argentina,0.0,148.861,147.137,0.0,2988.1440000000002,5805.7609999999995,622.182,529.7959999999999,0.0,0.0,0.0,1.619,54.393,0.0,0.0,0.0,53635750000.0,2017-10-01,43969070.5
ARG,Argentina,0.0,46.3964,123.4445,0.0,2695.0252,6671.7715,399.5385,35.4483,0.0,0.0,0.0,14.222999999999999,186.5997,0.0,0.0,0.0,43735000000.0,2018-10-01,44419553.5
ARG,Argentina,0.0,48.021,160.4772,0.0,2186.8036,7142.7751,716.1968,397.6753,0.0,0.0,0.0,95.5121,516.5327,0.0,0.0,0.0,37312916666.666664,2019-10-01,44864677.0
ARG,Argentina,0.0,0.0,223.5902,0.0,1905.4022,7071.048000000001,694.5088,46.6506,0.0,0.0,0.0,149.8101,901.2183,0.0,0.0,0.0,32128333333.333332,2020-10-01,45303754.5
ARG,Argentina,0.0,136.3776,215.2662,0.0,1943.3977,5642.5032,913.7695,844.3849,0.0,0.0,0.0,264.5108,1222.0909,0.0,0.0,0.0,40602250000.0,2021-10-01,45736749.666666664
ARG,Argentina,0.0,99.689,120.185,0.0,3460.5890000000004,5331.615,383.907,1606.297,0.0,0.0,0.0,1.36,48.778999999999996,0.0,0.0,0.0,49562416666.666664,2015-09-01,43016349.5
ARG,Argentina,0.0,281.14799999999997,43.32899999999999,0.0,2206.687,5981.143,538.127,1378.108,0.0,0.0,0.0,1.307,44.537,0.0,0.0,0.0,46460916666.666664,2016-09-01,43475767.5
ARG,Argentina,0.0,124.212,148.086,0.0,2559.3320000000003,6372.486999999999,615.818,765.6410000000001,0.0,0.0,0.0,1.39,46.586999999999996,0.0,0.0,0.0,53635750000.0,2017-09-01,43931200.25
ARG,Argentina,0.0,61.083999999999996,142.5044,0.0,2256.4433,7528.7627,314.9383,80.9072,0.0,0.0,0.0,10.987,146.9644,0.0,0.0,0.0,43735000000.0,2018-09-01,44382079.25
ARG,Argentina,0.0,190.1562,164.1207,0.0,2301.237,6571.4259999999995,878.5485,250.5144,0.0,0.0,0.0,84.7567,524.6745,0.0,0.0,0.0,37312916666.666664,2019-09-01,44827659.5
ARG,Argentina,0.0,54.2578,227.6446,0.0,1897.7964,6344.8307,884.8493,222.956,0.0,0.0,0.0,124.1807,844.0024,0.0,0.0,0.0,32128333333.333332,2020-09-01,45267250.25
ARG,Argentina,0.0,314.3614,211.5754,0.0,1797.1697,6251.8294,782.6645,769.9771,0.0,0.0,0.0,193.3525,1043.5548,0.0,0.0,0.0,40602250000.0,2021-09-01,45700751.0
AUS,Australia,1266.285,12999.464,216.287,0.083,1044.406,3392.8740000000003,0.0,58.605,0.0,0.0,0.0,26.811,350.51099999999997,0.0,0.0,6.75,95717500000.0,2010-04-01,21805018.666666668
AUS,Australia,1263.021,13143.339,165.18400000000003,0.083,911.0369999999999,3050.728,0.0,16.025,0.0,0.0,0.0,95.94,507.972,0.0,0.0,10.413,116534166666.66667,2011-04-01,22134508.0
AUS,Australia,1113.32,12256.252,237.59099999999998,0.083,1207.434,3964.053,0.0,64.32600000000001,0.0,0.0,0.0,160.244,432.45599999999996,0.0,0.0,15.158,128907500000.0,2012-04-01,22471171.0
AUS,Australia,1048.799,11876.643999999998,246.108,0.083,1417.845,3325.833,0.0,8.372,0.0,0.0,0.0,239.57299999999998,582.163,0.0,0.0,20.317,131365000000.0,2013-04-01,22865019.666666668
AUS,Australia,881.143,11392.532,272.38,0.083,1157.836,4272.442,0.0,489.991,0.0,0.0,0.0,276.378,676.409,0.0,0.0,8.869,122295833333.33333,2014-04-01,23243981.333333332
AUS,Australia,735.1881,12051.7231,260.244,0.083,1067.2862,3784.0696,0.0,490.41,0.0,0.0,0.0,376.7453,874.7301,0.0,0.0,16.3288,112551666666.66667,2015-04-01,23589122.333333332
AUS,Australia,960.4428,12636.5266,580.5049,0.0,953.9071,3842.9439,0.0,425.0032,0.0,0.0,0.0,465.7322,889.5616,0.0,0.0,31.4478,100545000000.0,2016-04-01,23940965.666666668
AUS,Australia,761.5374,11330.0001,235.6273,0.083,684.0958,4278.6492,0.0,447.1977,0.0,0.0,0.0,617.8798,839.1469999999999,0.0,0.0,17.7273,110543333333.33333,2017-04-01,24325338.666666668
AUS,Australia,790.3141,11692.558,268.9318,0.0,1500.098,3777.8421,0.0,339.6176,0.0,0.0,0.0,751.6364,1040.9211,0.0,0.0,34.5413,119024166666.66667,2018-04-01,24718349.0
AUS,Australia,739.1876,11322.5731,257.2996,0.0,960.2559,3675.5708,0.0,342.8675,0.0,0.0,0.0,1248.7755,1459.6570000000002,0.0,0.0,37.347,116019166666.66667,2019-04-01,25091167.666666668
AUS,Australia,740.0371,10433.3718,253.3519,0.0,1268.3681,3674.5505,0.0,300.0797,0.0,0.0,0.0,1632.0286,1598.7827,0.0,0.0,54.8856,110575000000.0,2020-04-01,25445241.0
AUS,Australia,876.4952,10611.9414,257.9974,0.0,1364.8056,3535.9508,0.0,331.1218,0.0,0.0,0.0,2293.9608,1650.4649,0.0,0.0,67.03399999999999,129389166666.66667,2021-04-01,25666219.0
AUS,Australia,1453.335,14207.784,165.18400000000003,0.083,1671.9560000000001,4154.122,0.0,247.449,0.0,0.0,0.0,84.458,574.758,0.0,0.0,19.11,95717500000.0,2010-08-01,21918384.333333332
AUS,Australia,1245.491,13969.061000000002,237.59099999999998,0.083,1332.328,3945.5609999999997,0.0,11.446,0.0,0.0,0.0,141.067,509.829,0.0,0.0,16.726,116534166666.66667,2011-08-01,22237266.0
AUS,Australia,1182.985,12866.337,246.108,0.083,1963.469,4030.572,0.0,352.89,0.0,0.0,0.0,210.90200000000002,752.073,0.0,0.0,28.136,128907500000.0,2012-08-01,22602318.0
AUS,Australia,960.443,11993.048,272.38,0.083,1808.19,3996.303,0.0,15.959000000000001,0.0,0.0,0.0,243.30200000000002,1180.731,0.0,0.0,13.85,131365000000.0,2013-08-01,22996574.333333332
AUS,Australia,1141.621,12950.639,283.17900000000003,0.083,1438.076,4568.512,0.0,20.730999999999998,0.0,0.0,0.0,304.765,677.6089999999999,0.0,0.0,22.002,122295833333.33333,2014-08-01,23359833.666666668
AUS,Australia,816.7916,13123.7385,261.1091,0.0,1714.6649,3796.6485,0.0,492.0402,0.0,0.0,0.0,346.6305,1227.6664,0.0,0.0,26.2334,112551666666.66667,2015-08-01,23702558.666666668
AUS,Australia,1111.993,13611.192,303.218,0.083,1683.0829999999999,3125.285,0.0,50.98,0.0,0.0,0.0,560.78,1151.781,0.0,0.0,43.614,100545000000.0,2016-08-01,24065936.333333332
AUS,Australia,878.1252,12677.1188,328.8829,0.0,1554.1563,4241.119000000001,0.0,443.2751,0.0,0.0,0.0,678.4241,1400.5912,0.0,0.0,40.2735,110543333333.33333,2017-08-01,24459770.333333332
AUS,Australia,876.3862,12145.9133,265.9765,0.0,2075.8003,3917.3826,0.0,352.1619,0.0,0.0,0.0,1000.378,1862.2726,0.0,0.0,47.7974,119024166666.66667,2018-08-01,24842496.0
AUS,Australia,836.2217,11653.2467,260.6585,0.0,1508.9879999999998,4548.7949,0.0,424.3243,0.0,0.0,0.0,1471.62,1939.7441,0.0,0.0,58.6886,116019166666.66667,2019-08-01,25215692.333333332
AUS,Australia,838.3136,11582.3359,243.135,0.0,1268.5871,4283.3729,0.0,349.7987,0.0,0.0,0.0,1756.4586,2249.399,0.0,0.0,54.8951,110575000000.0,2020-08-01,25550265.0
AUS,Australia,956.6238,10981.4369,260.1933,0.0,1447.433,3825.7274,0.0,358.2577,0.0,0.0,0.0,2471.103,2543.3373,0.0,0.0,71.0923,129389166666.66667,2021-08-01,25677149.0
AUS,Australia,1326.756,12764.666000000001,165.18400000000003,0.083,1643.899,3953.514,0.0,60.7,0.0,0.0,0.0,175.143,562.097,0.0,0.0,18.789,95717500000.0,2010-12-01,22031750.0
AUS,Australia,1156.634,13114.885,237.59099999999998,0.083,904.043,3927.453,0.0,12.819,0.0,0.0,0.0,292.535,539.034,0.0,0.0,11.349,116534166666.66667,2011-12-01,22340024.0
AUS,Australia,1108.805,12577.106000000002,246.108,0.083,1159.981,3957.345,0.0,947.424,0.0,0.0,0.0,437.355,760.075,0.0,0.0,16.622,128907500000.0,2012-12-01,22733465.0
AUS,Australia,926.515,11734.61,272.38,0.083,1690.361,4034.518,0.0,162.27700000000002,0.0,0.0,0.0,504.54400000000004,742.1419999999999,0.0,0.0,12.948,131365000000.0,2013-12-01,23128129.0
AUS,Australia,1076.69,12521.548999999999,283.17900000000003,0.083,797.707,4420.5,0.0,1204.943,0.0,0.0,0.0,632.001,901.387,0.0,0.0,12.204,122295833333.33333,2014-12-01,23475686.0
AUS,Australia,800.1073,12912.4159,296.3919,0.0,1058.963,4309.6764,0.0,558.5279,0.0,0.0,0.0,532.3385,1083.3326,0.0,0.0,16.2015,112551666666.66667,2015-12-01,23815995.0
AUS,Australia,1067.155,12973.815,278.254,0.083,1466.037,2913.24,0.0,123.921,0.0,0.0,0.0,830.5930000000001,1074.389,0.0,0.0,37.99,100545000000.0,2016-12-01,24190907.0
AUS,Australia,863.7025,12834.9794,323.4798,0.0,786.0822,4361.0607,0.0,455.8112,0.0,0.0,0.0,1009.2816,1206.5689,0.0,0.0,20.3701,110543333333.33333,2017-12-01,24594202.0
AUS,Australia,854.3775,12399.122,253.6976,0.0,1301.5345,3662.7906,0.0,329.2748,0.0,0.0,0.0,1653.8851,1515.2226,0.0,0.0,29.9692,119024166666.66667,2018-12-01,24966643.0
AUS,Australia,838.3472,12142.1228,247.0915,0.0,1016.4202,3968.0083,0.0,370.1469,0.0,0.0,0.0,2415.9305,1776.0663,0.0,0.0,39.5313,116019166666.66667,2019-12-01,25340217.0
AUS,Australia,845.6039999999999,11030.8666,244.0466,0.0,958.9621,3620.0845,0.0,295.6317,0.0,0.0,0.0,3526.8704,2367.5981,0.0,0.0,41.4968,110575000000.0,2020-12-01,25655289.0
AUS,Australia,966.5667,10291.7452,260.9344,0.0,1105.0617,3382.2842,0.0,316.7317,0.0,0.0,0.0,4401.2416,2316.3975,0.0,0.0,54.2764,129389166666.66667,2021-12-01,25688079.0
AUS,Australia,1311.132,13482.774,216.287,0.083,983.425,3624.4790000000003,0.0,401.52099999999996,0.0,0.0,0.0,38.884,390.199,0.0,0.0,6.75,95717500000.0,2010-02-01,21748335.833333332
AUS,Australia,1319.4289999999999,12999.253999999999,165.18400000000003,0.083,1216.229,4091.1279999999997,0.0,1127.917,0.0,0.0,0.0,139.142,538.337,0.0,0.0,13.901,116534166666.66667,2011-02-01,22083129.0
AUS,Australia,1166.529,13285.313,237.59099999999998,0.083,895.97,3912.147,0.0,652.4159999999999,0.0,0.0,0.0,232.40200000000002,496.33099999999996,0.0,0.0,11.248,128907500000.0,2012-02-01,22405597.5
AUS,Australia,1056.933,11600.35,246.108,0.083,1371.249,4170.794,0.0,220.387,0.0,0.0,0.0,347.454,598.18,0.0,0.0,19.649,131365000000.0,2013-02-01,22799242.333333332
AUS,Australia,891.2439999999999,11605.505,272.38,0.083,1071.815,4315.616,0.0,1102.282,0.0,0.0,0.0,400.832,707.904,0.0,0.0,8.21,122295833333.33333,2014-02-01,23186055.166666668
AUS,Australia,733.5447,12053.3827,272.0676,0.083,886.471,3955.9896,0.0,512.6906,0.0,0.0,0.0,502.2237,800.89,0.0,0.0,13.5625,112551666666.66667,2015-02-01,23532404.166666668
AUS,Australia,1022.4627,13310.944,582.93,0.0,1171.597,4111.9728,0.0,454.756,0.0,0.0,0.0,620.8583,934.5419999999999,0.0,0.0,38.6245,100545000000.0,2016-02-01,23878480.333333332
AUS,Australia,826.6674,12259.163999999999,238.2628,0.083,959.2260000000001,4348.0653,0.0,454.45300000000003,0.0,0.0,0.0,788.8354,977.4611,0.0,0.0,24.8568,110543333333.33333,2017-02-01,24258122.833333332
AUS,Australia,802.2567,12067.1451,242.0592,0.0,997.1389999999999,3995.3123,0.0,359.1676,0.0,0.0,0.0,910.5824,1132.5192,0.0,0.0,22.9602,119024166666.66667,2018-02-01,24656275.5
AUS,Australia,768.8261,11546.1026,247.5239,0.0,782.7572,4242.9767,0.0,395.7968,0.0,0.0,0.0,1433.3042,1399.4979999999998,0.0,0.0,30.4436,116019166666.66667,2019-02-01,25028905.333333332
AUS,Australia,808.2598,11515.0764,249.5844,0.0,1103.5167,4456.9551,0.0,363.9742,0.0,0.0,0.0,1834.7822,1408.2926,0.0,0.0,47.751999999999995,110575000000.0,2020-02-01,25392729.0
